paper_id,title,authors,year,venue,abstract,url,decision,reason
279caeb23163,Budget and deadline aware e-science workflow scheduling in clouds,"V Arabnejad, K Bubendorfer",2018.0,IEEE Transactions on …,"past utilised dedicated High Performance Computing (HPC)  [25] to solve workflow scheduling  problem in cloud under given  Second, they did not consider heterogeneous instances in",https://ieeexplore.ieee.org/abstract/document/8400402/,exclude,no optimization method
5ea100f9361e,Computation of workflow scheduling using backpropagation neural network in cloud computing: a virtual machine placement approach,"N Raman, AB Wahab, S Chandrasekaran",2021.0,The Journal of …,"For measuring the efficiency of workflow scheduling, determining makespan and execution   , designing an efficient computation of workflow scheduling remains a challenge. The Cloud",https://link.springer.com/article/10.1007/s11227-021-03648-0,include,"obj=True, wl=True"
7f343de470d0,Task Characterization-Based Energy-Aware Scheduling Algorithm in Heterogeneous Computing Systems,"Y Lu, J Wu, J Lu, W Hu, D Jiang",2025.0,International Conference on Intelligent …,"meet the requirements of high-performance computing, multi-core  workflow scheduling length  problem for heterogeneous  to minimize the workflow scheduling length for heterogeneous",https://link.springer.com/chapter/10.1007/978-981-96-9961-2_40,include,"obj=True, wl=True"
0678746e5585,Heterogeneity-aware resource allocation in HPC systems,"A Netti, C Galleguillos, Z Kiziltan, A Sîrbu",2018.0,… Performance Computing,"heterogeneity-aware resource allocation becomes crucial for heterogeneous HPC systems.   describes the Eurora HPC system, its workload datasets, and the scheduling algorithms we",https://link.springer.com/chapter/10.1007/978-3-319-92040-5_1,include,"obj=False, wl=True"
5eb99651aa2b,Advanced Resource Allocation in the Context of Heterogeneous Workflows Management,"F Lubrano, C Vercellino, G Vitali, P Viviani",2024.0,Proceedings of the 2nd …,"Optimal resource allocation becomes of paramount importance to keep the performance   engine and a batch scheduler to make (optimal) resource allocation simple, by means of an on-",https://dl.acm.org/doi/abs/10.1145/3642978.3652835,include,"obj=False, wl=True"
7e5a5c7fe2b0,Managing heterogeneous resources in hpc systems,"G Agosta, W Fornaciari, G Massari, A Pupykina",2018.0,Proceedings of the 9th …,of scheduling tasks on systems featuring heterogeneous  The priority level is used by the  resource allocation policy to  learning process of the resource allocation policy through the,https://dl.acm.org/doi/abs/10.1145/3183767.3183769,maybe,"obj=False, wl=False"
5879b446b46b,Scheduling optimization in heterogeneous computing environments with resources of different types,"V Toporkov, D Yemelyanov",2021.0,International Conference on Dependability …,", the ability to optimize resource allocation play an important  To formalize the problem of  allocation of heterogeneous  To solve this problem of selecting heterogeneous resources",https://link.springer.com/chapter/10.1007/978-3-030-76773-0_43,maybe,"obj=False, wl=False"
4fda40c21d8a,Hybrid resource management for HPC and data intensive workloads,"A Souza, M Rezaei, E Laure",2019.0,2019 19th IEEE/ACM …,"for convergence of these resource allocation models to fully  In this paper we present  an architecture for co-scheduling HPC  simplifies heterogeneity by behaving like a meta-scheduler,",https://ieeexplore.ieee.org/abstract/document/8752819/,exclude,no optimization method
decfbb2d1fce,Supporting dynamic allocation of heterogeneous storage resources on HPC systems,"J Monniot, F Tessier, M Robert",2023.0,… Practice and Experience,"Therefore, in this article, we propose StorAlloc, a simulator of a storage-aware job  scheduler whose main objective is to explore heterogeneous storage resource allocation on",https://onlinelibrary.wiley.com/doi/abs/10.1002/cpe.7890,exclude,no optimization method
adb68b43fe75,Reinforcement learning-based task scheduling for heterogeneous computing in end-edge-cloud environment,"W Shen, W Lin, W Wu, H Wu, K Li",2025.0,Cluster Computing,for scheduler design  scheduling capable of handling the heterogeneity of computing  resources. Our method employs an adaptive Q-learning algorithm for immediate resource allocation,https://link.springer.com/article/10.1007/s10586-024-04828-2,maybe,"obj=False, wl=False"
ed1996131b52,Resource allocation and workload scheduling for large-scale distributed deep learning: A survey,"F Liang, Z Zhang, H Lu, C Li, V Leung, Y Guo",2024.0,arXiv preprint arXiv …,"for resource allocation and workload scheduling in  as scheduling complexity, resource and  workload heterogeneity,  on efficient resource allocation and workload scheduling strategies",https://arxiv.org/abs/2406.08115,related_survey,survey paper - use as reference
48e2e1e3d9d1,Real-time workload prediction and resource optimization for parallel heterogeneous high-performance computing systems architectures,"A Aslam, ZD Anuarovna",2025.0,Ubiquitous Technology Journal,"resource management framework for heterogeneous parallel architectures that efficiently  addresses the challenges of task scheduling, resource allocation, and energy optimization in",https://crosslinkstudies.com/ubicc/index.php/utj/article/view/11,include,"obj=True, wl=True"
82112c4897f8,A New Approach for Scheduling Job with The Heterogeneity-aware Resource in HPC Systems,"MT Chung, K Pham, N Thoai",2019.0,… on High Performance …,"-job problem after the queuing phase, and resource allocation after the scheduling phase.  As regards other tools, we use PBS Pro on the cluster, and the information, extracted after the",https://ieeexplore.ieee.org/abstract/document/8855493/,exclude,no optimization method
333282ef5081,Cpu–gpu heterogeneous computation offloading and resource allocation scheme for industrial internet of things,"Z He, Y Sun, B Wang, S Li",2023.0,IEEE Internet of Things …,"design energy-efficient workflow scheduling, and a  heterogeneity of computing resources  and the collaboration of multiple ESs, we formulated a task offloading and resource allocation",https://ieeexplore.ieee.org/abstract/document/10319405/,exclude,no optimization method
fa9c460b5304,Towards Improving Resource Allocation for Multi-Tenant HPC Systems: An Exploratory HPC Cluster Utilization Case Study,"R Keßler, S Volpert, S Wesner",2024.0,2024 IEEE International …,"High Performance Computing (HPC) clusters are widely  These clusters generally employ  batch scheduling systems that  , the heterogeneity of resources in modern HPC systems is",https://ieeexplore.ieee.org/abstract/document/10740905/,exclude,no optimization method
a052f4e88ad8,Efficient online resource allocation in heterogeneous clusters with machine variability,"H Xu, Y Liu, WC Lau, J Guo",2019.0,IEEE INFOCOM 2019-IEEE …,"scheduler needs to make online scheduling  resource allocation problem for approximation  jobs in parallel computing clusters. In particular, we model a cluster with heterogeneous",https://ieeexplore.ieee.org/abstract/document/8737511/,exclude,no optimization method
721f54cb5122,Design and Simulation of GPU Resource Scheduling System for Heterogeneous Computing Platform,D Chen,2025.0,International Conference on Innovative Computing,"(6) The resource allocation module selects the node ranked first in the queue RQ, marks  its status as locked, sets its initialization status as pending initialization, and then proceeds to",https://link.springer.com/chapter/10.1007/978-981-96-8007-8_5,exclude,no optimization method
e3ce3075693e,A Graph-based Deep Reinforcement Learning Model for Task Scheduling on Heterogeneous Resource-Elastic Management of Resource Pool,"C Zhang, F Wu, Z Wang, X Wang",2025.0,IEEE Transactions on …,"Then, we design a dynamic resource allocation strategy model based on deep reinforcement  learning (DRL) to reduce job processing time. Finally, we compare the performance of our",https://ieeexplore.ieee.org/abstract/document/11202232/,include,"obj=False, wl=True"
69caf3a2d2c7,Cluster resource scheduling in cloud computing: literature review and research challenges,"W Khallouli, J Huang",2022.0,The Journal of supercomputing,scheduling objectives and methods. Cluster resource scheduling includes two main functions:  resource allocation  the absence of a heterogeneity-aware scheduling mechanism. Over-,https://link.springer.com/article/10.1007/s11227-021-04138-z,exclude,no optimization method
4206d0e82957,An efficient and fair multi-resource allocation mechanism for heterogeneous servers,"J Khamse-Ashari, I Lambadaris",2018.0,… on Parallel and …,Fair Scheduling. There are some recent works investigating max-min fair scheduling for one   A deadline-aware scheduler is also proposed in [24] which assign CPU cores to different,https://ieeexplore.ieee.org/abstract/document/8368291/,exclude,no optimization method
26fd013afc6a,Cluster frameworks for efficient scheduling and resource allocation in data center networks: A survey,"K Wang, Q Zhou, S Guo, J Luo",2018.0,IEEE Communications Surveys …,have been paid to improve scheduling strategies and resource allocation algorithms. With  the  This heterogeneity will significantly hamper the data consistency and job scheduling.,https://ieeexplore.ieee.org/abstract/document/8416689/,related_survey,survey paper - use as reference
402be47a13a3,A framework for heterogeneous resource allocation in sensor-cloud environment,"S Bose, D Sarkar, N Mukherjee",2019.0,Wireless Personal Communications,only for immediate resource allocation. Our  scheduling algorithms for resources in an  optimized way to minimize operational cost and maximize sensor lifetime with the heterogeneous,https://link.springer.com/article/10.1007/s11277-019-06383-1,include,"obj=True, wl=False"
71138d144feb,An integrated optimization-based algorithm for energy efficiency and resource allocation in heterogeneous cloud computing centers,"KY Tai, FYS Lin, CH Hsiao",2023.0,Ieee Access,"heterogeneous computing resources, reducing energy consumption, and providing task  scheduling and execution time in heterogeneous  computing resource allocation and scheduling",https://ieeexplore.ieee.org/abstract/document/10138402/,include,"obj=True, wl=False"
7760e9985cfc,Multi-agent deep reinforcement learning-based resource allocation in hpc/ai converged cluster,"J Narantuya, JS Shin, S Park, JW Kim",2022.0,nan,There are several existing works on resource allocation and job scheduling in HPC/AI   They used the heterogeneous distributed deep learning (HDDL) model to schedule multiple jobs,https://scholar.gist.ac.kr/handle/local/10866,include,"obj=False, wl=True"
993b429cb026,"Optimizing task scheduling in heterogeneous computing environments: a comparative analysis of cpu, gpu, and asic platforms using e2c simulator","A Mohammadjafari, P Khajouie",2024.0,arXiv preprint arXiv:2405.08187,"performance of four scheduling algorithms—First- scheduling algorithms in heterogeneous  computing environments, enabling informed decision-making to enhance resource allocation",https://arxiv.org/abs/2405.08187,maybe,"obj=False, wl=False"
5c7503b3b5fe,HPS-HDS: high performance scheduling for heterogeneous distributed systems,"F Pop, A Iosup, R Prodan",2018.0,Future Generation Computer Systems,of the currently emerging heterogeneous distributed systems  task scheduling and resource  allocation under SLA constraints is one of the main challenges the context of heterogeneous,https://www.sciencedirect.com/science/article/pii/S0167739X17319659,exclude,no optimization method
6808cf979034,Robust dynamic resource allocation via probabilistic task pruning in heterogeneous computing systems,"J Gentry, C Denninnart",2019.0,2019 IEEE international …,resource allocation.  scheduling system for heterogeneous data centers. They use singular  value decomposition of historical data to classify incoming tasks based on their heterogeneity.,https://ieeexplore.ieee.org/abstract/document/8821033/,exclude,no optimization method
623e5b9d60be,Minimizing resource waste in heterogeneous resource allocation for data stream processing on clouds,"WC Chung, TL Wu, YH Lee, KC Huang, HC Hsiao",2020.0,Applied Sciences,"provisioning, resource allocation, and resource scheduling. In general Resource allocation  is the process of distributing resources  Resource scheduling is to obtain the time-schedule of",https://www.mdpi.com/2076-3417/11/1/149,exclude,no optimization method
9a391b2b5a34,Scalable management of heterogeneous cloud resources based on evolution strategies algorithm,"P Loncar, P Loncar",2022.0,IEEE access,This research focuses on scheduling tasks and processing scientific data in a heterogeneous   was examined in [38] as a job scheduling policy to solve the resource allocation and task,https://ieeexplore.ieee.org/abstract/document/9805748/,include,"obj=False, wl=True"
7dc2731b5183,Energy hardware and workload aware job scheduling towards interconnected HPC environments,"M D'Amico, JC Gonzalez",2021.0,IEEE Transactions on Parallel and …,"Energy-Aware MultiCluster scheduling policy (EAMC-policy).  on heterogeneous environments  at job scheduling level,  Babaoglu, “Heterogeneity-aware resource allocation in hpc",https://ieeexplore.ieee.org/abstract/document/9459477/,exclude,no optimization method
a0f3e6fbfe2b,Elastic Scheduling in HPC Resource Management Systems,F Liu,2018.0,nan,"heterogeneous resource capacities and capabilities in a uniform way. We implement Bundle  as a service on 10+ heterogeneous HPC  (EJB), a new resource allocation strategy for large",https://conservancy.umn.edu/items/38f0409d-0788-4a26-bc83-f1905c938af3,exclude,no optimization method
d77b97b1ed9a,Prediction of job characteristics for intelligent resource allocation in HPC systems: a survey and future directions,"Z Hou, H Shen, X Zhou, J Gu, Y Wang",2022.0,Frontiers of Computer …,A data driven scheduling approach for power management on HPC systems. In:  New  scheduling approach using reinforcement learning for heterogeneous distributed systems. Journal,https://link.springer.com/article/10.1007/s11704-022-0625-8,related_survey,survey paper - use as reference
0f337c3544a1,Optimizing HPC scheduling: a hierarchical reinforcement learning approach for intelligent job selection and allocation: L. Wang et al.,"L Wang, MA Rodriguez, N Lipovetzky",2025.0,The Journal of Supercomputing,"and resource allocation, particularly in dynamic and heterogeneous HPC environments. In   optimizes job selection and resource allocation through hierarchical reinforcement learning.",https://link.springer.com/article/10.1007/s11227-025-07396-3,include,"obj=False, wl=True"
f337607f92d7,Exploration on task scheduling strategy for cpu-gpu heterogeneous computing system,"J Fang, J Zhang, S Lu, H Zhao",2020.0,2020 IEEE Computer Society …,", and the resource allocation and time consumption overhead of the dynamic scheduling  process can be prohibitive [19]. In this paper, we propose a task scheduling strategy based on",https://ieeexplore.ieee.org/abstract/document/9154957/,exclude,no optimization method
dbc771102e9d,A Multi-Resource-Aware and Load-Balanced Scheduling Strategy for Heterogeneous Edge Clusters: X. Li et al.,"X Li, E Zhu, J Qin, W Xu, Y Wu",2025.0,Journal of Grid Computing,", resource allocation and task scheduling have been shifted from centralized cloud platforms  to decentralized edge clusters. However, task scheduling in  , heterogeneous hardware",https://link.springer.com/article/10.1007/s10723-025-09817-2,exclude,no optimization method
b66cbcb7dd79,Research on heterogeneous computation resource allocation based on data-driven method,"X Tang, Z Wang, X Cai, H Su",2024.0,2024 6th International …,"a heterogeneous computing resource allocation model  adjustment and optimization resource  allocation strategy. This  realizes dynamic and flexible resource allocation, thereby greatly",https://ieeexplore.ieee.org/abstract/document/10704406/,maybe,"obj=False, wl=False"
1b805ba74dac,Scheduling System for Heterogeneous Computing Platform,D Chen,2025.0,"Innovative Computing 2025, Volume 3: Proceedings of …","(6) The resource allocation module selects the node ranked first in the queue RQ, marks  its status as locked, sets its initialization status as pending initialization, and then proceeds to",https://books.google.com/books?hl=en&lr=&id=yDBoEQAAQBAJ&oi=fnd&pg=PA39&dq=%22resource+allocation%22+heterogeneous+HPC+scheduling&ots=atNNx3UYzI&sig=-XBf0lojfbvyzCH5nKYxRENUq2s,exclude,no optimization method
20ca91cfaf0a,Multi-criteria HPC task scheduling on IaaS cloud infrastructures using meta-heuristics,"A Chhabra, G Singh, KS Kahlon",2021.0,Cluster Computing,"is a known NP-Hard problem due to heterogeneous workloads and computing resources,   scheduling policies presented in this section, which could optimize only resource allocation",https://link.springer.com/article/10.1007/s10586-020-03168-1,include,"obj=False, wl=True"
88c8f7a3492b,Deep reinforcement learning enhanced greedy optimization for online scheduling of batched tasks in cloud HPC systems,"Y Yang, H Shen",2021.0,IEEE Transactions on Parallel and …,"algorithm to optimize the resource allocation problem that considers multiple types of   heterogeneous servers and dynamically arriving batches of tasks, and are required to schedule",https://ieeexplore.ieee.org/abstract/document/9664254/,maybe,"obj=False, wl=False"
5a8bea335a0d,Hetero-sched: A low-overhead heterogeneous multi-core scheduler for real-time periodic tasks,"S Moulik, R Devaraj, A Sarkar",2018.0,… High Performance Computing …,Real-time systems are increasingly being implemented on heterogeneous multi-  efficient resource allocation strategies for real-time tasks on heterogeneous platforms has,https://ieeexplore.ieee.org/abstract/document/8622855/,exclude,no optimization method
539c9e79333d,Dynamic tasks scheduling with multiple priorities on heterogeneous computing systems,"H Tayeb, B Bramas, M Faverge",2024.0,2024 IEEE …,"efficient resource allocation in our scheduling algorithm, ultimately taking full advantage of  all available heterogeneous resources to optimize the overall performance of the application.",https://ieeexplore.ieee.org/abstract/document/10596474/,include,"obj=False, wl=True"
8a365f656187,"Orchestrated co-scheduling, resource partitioning, and power capping on CPU-GPU heterogeneous systems via machine learning","I Saba, E Arima, D Liu, M Schulz",2022.0,International Conference on Architecture …,"simply pick the first element that represents the number of core or GPC allocation to the first  job (\(\mathrm {J_1}\)), and then divide it by the maximum number of the resource allocation (",https://link.springer.com/chapter/10.1007/978-3-031-21867-5_4,include,"obj=False, wl=True"
11484286729c,FILL: A heterogeneous resource scheduling system addressing the low throughput problem in GROMACS,"Y Zhou, ZY Ren, E Shao, L Ma, Q Hu, L Wang",2024.0,… Performance Computing,"FILL: a dedicated resource scheduling system designed to improve the  scheduling overhead.  Drawing from the characteristics of co-running job, we have devised a resource allocation",https://link.springer.com/article/10.1007/s42514-023-00169-5,exclude,no optimization method
026e0faff95c,Towards OS Heterogeneity Aware Cluster Management for HPC,"Z An, D Li, Y Guo, G Gao, Y Ren, N Jia",2023.0,Proceedings of the 14th …,of introducing heterogeneity awareness into the whole cluster scheduling workflow. We   existing cluster scheduler to realize the optimal resource allocation under heterogeneous OSes.,https://dl.acm.org/doi/abs/10.1145/3609510.3609819,include,"obj=False, wl=True"
88b1921c89b7,Optimal job scheduling with resource packing for heterogeneous servers,"H Xu, Y Liu, WC Lau",2021.0,IEEE/ACM Transactions on Networking,"In this paper, we consider the problem of job scheduling for a computing cluster comprised  of multiple servers with heterogeneous  In addition, the two resource allocation variables zi",https://ieeexplore.ieee.org/abstract/document/9393492/,include,"obj=False, wl=True"
5be615bfc968,Performance Optimization of HPC Workloads in Cloud Using AI-Driven Algorithms,"A Iftekhar, R Mishra",2025.0,Asian Symposium on Programming Languages and …,scheduling becomes critical. Conventional schedulers such as FCFS or SJF often struggle to  adapt to the heterogeneous  -based scheduler that improves resource allocation efficiency.,https://link.springer.com/chapter/10.1007/978-981-95-3585-9_13,include,"obj=False, wl=True"
47037a7d7cbf,HyperSack: Distributed Hyperparameter Optimization for Deep Learning using Resource-Aware Scheduling on Heterogeneous GPU Systems,"N Alnaasan, B Ramesh, J Yao, A Shafi",2024.0,… High Performance …,"-aware scheduling on heterogeneous GPU-based HPC  can set an upper limit on the  resource allocation per client by  focus on MPS, given its dynamic resource allocation feature.",https://ieeexplore.ieee.org/abstract/document/10884158/,maybe,"obj=False, wl=False"
fd749c6b6cd9,… : A Graph Neural Network and Reinforcement Learning Framework for Constraint and Data-Aware Workflow Mapping and Scheduling in Heterogeneous HPC …,"AK Sharma, J Kunkel",2025.0,arXiv preprint arXiv:2506.00260,for practical HPC mapping and scheduling applications.  resource allocation within an  HPC-CC context. Our automated procedure for workload assignment and scheduling in the HPC-,https://arxiv.org/abs/2506.00260,include,"obj=False, wl=True"
29b74811bb5b,Evolutionary game theory-based optimal scheduling strategy for heterogeneous computing,"R She, W Zhao",2023.0,IEEE Access,"a heterogeneous computing resource scheduling model based  ), Heterogeneous Computing  Service Providers (HCSPs), and  Game theory has been widely used in resource allocation",https://ieeexplore.ieee.org/abstract/document/10114947/,maybe,"obj=False, wl=False"
bdfa8684d881,Dynamic Adapting Scheduling for HPC: Eliminating Job Failure through Robust Resource Allocation,"V Goyal, N Pavithra",2025.0,2025 IEEE International Conference on …,"intelligent workload scheduling framework tailored for high-performance computing (HPC)   -aware prioritization, and adaptive scheduling to improve fault tolerance and execution",https://ieeexplore.ieee.org/abstract/document/11101086/,exclude,no optimization method
18dd8e893a31,An Intelligent Approach to Resource Allocation on Heterogeneous Cloud Infrastructures,"J Marquez, OH Mondragon, JD Gonzalez",2021.0,Applied Sciences,"algorithm that selects a heterogeneous storage device (SSD or HDD) to execute each task,  based on certain probabilities. This algorithm solves a workload scheduling problem that is",https://www.mdpi.com/2076-3417/11/21/9940,include,"obj=False, wl=True"
146e2fa63000,Preemptive resource management for dynamically arriving tasks in an oversubscribed heterogeneous computing system,"D Machovec, S Pasricha",2017.0,2017 IEEE …,"of a heterogeneous high performance computing (HPC)  , and compared a set of resource  allocation heuristic techniques. We  efficient HPC systems, it is important that any scheduler be",https://ieeexplore.ieee.org/abstract/document/7965025/,exclude,no scheduling/mapping focus
b9ea5ac6accb,Efficient configuration of heterogeneous resources and task scheduling strategies in deep learning auto-tuning systems,"PY Ken, CC Wu",2025.0,The Journal of Supercomputing,"First, we propose an Automatic Heterogeneous Resource Allocation Strategy, which  dynamically adapts resource distribution based on Node configurations, optimizing utilization while",https://link.springer.com/article/10.1007/s11227-025-07798-3,include,"obj=True, wl=False"
c10cfef864ff,Review of Task-Scheduling Methods for Heterogeneous Chips,"Z Miao, C Shao, H Li, Z Tang",2025.0,Electronics,"efficient scheduling and resource allocation in heterogeneous computing systems. Common  task models include the classical periodic task model [12], the periodic task model [13]",https://www.mdpi.com/2079-9292/14/6/1191,exclude,no optimization method
d60d424cd8a3,Heterogeneous job allocation scheduler for Hadoop MapReduce using dynamic grouping integrated neighboring search,"CT Chen, LJ Hung, SY Hsieh, R Buyya",2017.0,IEEE Transactions on …,"resource allocation of mixed workloads in heterogeneous clouds and proposed an algebraic  scheduling  Two schedulers, an monolithic scheduler and a statically partitioned scheduler,",https://ieeexplore.ieee.org/abstract/document/8025391/,exclude,no optimization method
2df977473932,HARMONIC: Uncertainty-Aware Multi-Objective Optimization for Energy-Efficient HPC Resource Management,"KC Adimora, H Sun",2025.0,IEEE Transactions on Parallel and …,"develop confidenceaware resource allocation strategies that  We represent the HPC  environment as a heterogeneous  of job scheduling decisions, including resource allocation, job",https://ieeexplore.ieee.org/abstract/document/11165096/,include,"obj=True, wl=True"
e5685f9a6071,"Hops: Fine-grained heterogeneous sensing, efficient and fair Deep Learning cluster scheduling system","Q Wang, F Wang, X Zheng",2024.0,Proceedings of the 2024 ACM Symposium …,"scheduling system should have an efficient and fair scheduling algorithm for resource  allocation Currently, there are already many kinds of scheduling algorithms. For example, some",https://dl.acm.org/doi/abs/10.1145/3698038.3698515,maybe,"obj=False, wl=False"
33c37624a1ee,MRFS: A multi-resource fair scheduling algorithm in heterogeneous cloud computing,"H Hamzeh, S Meacham, K Khan",2020.0,2020 IEEE 44th …,"Furthermore, the resource allocation under MRFS scheduling policy alongside FFMRA   -based fair task scheduling mechanism is proposed in the heterogeneous cloud called MRFS.",https://ieeexplore.ieee.org/abstract/document/9202563/,maybe,"obj=False, wl=False"
07ff743d8749,Predictive resource management for next-generation high-performance computing heterogeneous platforms,"G Massari, A Pupykina, G Agosta",2019.0,… Conference on Embedded …,"heterogeneous systems for HPC. Moreover, we assessed the achievements of a proposed  resource allocation  strategy and scheduling mechanism to suit for the heterogeneous CPU-",https://link.springer.com/chapter/10.1007/978-3-030-27562-4_34,exclude,no optimization method
e8b16b7b9f38,Joint task offloading and resource allocation in heterogeneous edge environments,"Y Liu, Y Mao, Z Liu, F Ye, Y Yang",2023.0,IEEE Transactions on …,"Management problem (JOAM) in heterogeneous edge environments, which we demonstrate   the closed-form optimal communication resource allocation decision and introduce a game-",https://ieeexplore.ieee.org/abstract/document/10330757/,maybe,"obj=False, wl=False"
7b0ab60c6e29,Dynamic Solutions for Hybrid Quantum-HPC Resource Allocation,"R Rocco, S Rizzo, M Barbieri, G Bettonte",2025.0,arXiv preprint arXiv …,"For all these reasons, a heterogeneous HPC-QC cluster is  The difficulty behind resource  allocation comes from the  efficient: while we wait to schedule the quantum offloaded portion,",https://arxiv.org/abs/2508.04217,maybe,"obj=False, wl=False"
f275c2f71e09,Gnn-rl: An intelligent hpc resource scheduler,"KC Adimora, H Sun",2024.0,nan,"Efficient resource allocation in High-Performance Computing (HPC) environments is   heterogeneity, in its decision-making process. Our proposed model has the capability of scheduling",https://sc24.supercomputing.org/proceedings/poster/poster_files/post137s2-file3.pdf,maybe,"obj=False, wl=False"
1d21c49da7a1,Efficient Multi-Cluster Scheduling for Heterogeneous Workloads,"X Wang, X Li, X Xia, M Yang",2025.0,IEEE Access,"for effective cross-cluster scheduling in heterogeneous environments. Consequently, they  often encounter issues such as inefficient task-to-resource allocation, suboptimal resource",https://ieeexplore.ieee.org/abstract/document/11222093/,include,"obj=False, wl=True"
208901d45068,"A demand-centered scheduling framework for shared supercomputing resources: modeling, metrics, and case insights",H Shim,2025.0,Scientific Reports,"single-institution scheduling or resource allocation from the  , and Bundle—enable dynamic  resource allocation and non- abstraction for managing heterogeneous HPC environments 1 .",https://www.nature.com/articles/s41598-025-02353-9,exclude,no optimization method
6e7086bc23fb,A two-stage framework for the multi-user multi-data center job scheduling and resource allocation,"J Lin, D Cui, Z Peng, Q Li, J He",2020.0,IEEE Access,job scheduling and resource allocation framework that adopts multiple intelligent schedulers  to solve the cooperative scheduling problem between job scheduling and  A heterogeneous,https://ieeexplore.ieee.org/abstract/document/9239288/,exclude,no optimization method
cd58bd0dfc9c,Fine-grained resource provisioning and task scheduling for heterogeneous applications in distributed green clouds,"H Yuan, MC Zhou, Q Liu",2020.0,IEEE/CAA Journal of …,Task scheduling and resource allocation in DGCs have  allocating tasks of heterogeneous  applications among multiple  energy cost than several benchmark scheduling methods do.,https://ieeexplore.ieee.org/abstract/document/9106869/,exclude,no optimization method
d97fc667cf2d,Energy-saving scheduling on IaaS HPC cloud environments based on a multi-objective genetic algorithm.,"S Vila, F Guirado, JL Lerida",2019.0,Journal of …,"However, in this environment, the inherent resources heterogeneity, the virtual machine  ,  on dynamic scheduling the task arrival is uncertain at run time and the resource allocation must",https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=09208542&AN=135780620&h=D%2Fec9BbKYY9n4ChHpOPSe73%2BwXddFGI1QUKOSooCVHPNpfnFepENQ2D%2FVv46i91ftj9MQlpyOJmq%2BO7jnR9aHA%3D%3D&crl=c,include,"obj=True, wl=False"
fe91f3ac52a8,A scalable and adaptable allocation framework for heterogeneous resources in a large cluster environment,"C Filelis‐Papadopoulos, H Xiong",2021.0,Concurrency and …,re-examination of the resource allocation problem by proposing a framework to support  distributed resource allocation decisions and that  Optimal job scheduling is an NP-hard problem.,https://onlinelibrary.wiley.com/doi/abs/10.1002/cpe.5564,include,"obj=False, wl=True"
7c6910d3a841,When HPC Scheduling Meets Active Learning: Maximizing The Performance with Minimal Data,"J Choi, J Lee, M Choo, T Yoon, OK Kwon",2025.0,… Performance Computing …,"before resource allocation is highly utilized, such as applying it to research that optimizes  scheduling  Additionally, as HPC architectures evolve towards heterogeneous environments,",https://dl.acm.org/doi/abs/10.1145/3712031.3712334,maybe,"obj=False, wl=False"
